pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,sy_dist
K2-415 b,K2-415,Transit,2023,4.018,1.015,7.5,412.4,3173.0,21.818
K2-416 b,K2-416,Transit,2023,13.102,2.66,1652.708,447.0,3746.0,120.311
K2-417 b,K2-417,Transit,2023,6.535,3.31,699.222,558.0,3861.0,94.042
KOI-2513.01,KOI-2513,Transit,2023,19.0055,2.802,7310.053,nan,5900.0,1369.87
Kepler-10 d,Kepler-10,Radial Velocity,2023,151.06,nan,12.0,387.0,5708.0,185.506
Kepler-1052 c,Kepler-1052,Transit,2023,180.9217,2.3,nan,302.0,5818.0,943.444
Kepler-1126 c,Kepler-1126,Transit,2023,199.6688,1.45,nan,305.0,5678.0,635.736
Kepler-1162 c,Kepler-1162,Transit,2023,59.2841,1.81,nan,401.0,5225.0,940.211
Kepler-1181 c,Kepler-1181,Transit,2023,8.9348,1.83,nan,1124.0,6688.0,938.417
Kepler-1471 c,Kepler-1471,Transit,2023,11.6045,1.88,nan,841.0,5533.0,978.678
Kepler-1487 c,Kepler-1487,Transit,2023,35.8007,7.97,nan,991.0,5745.0,1014.62
Kepler-1491 c,Kepler-1491,Transit,2023,61.5698,2.44,nan,530.0,5626.0,2065.59
Kepler-1513 c,Kepler-1513,Transit Timing Variations,2023,841.4,nan,84.542,nan,5491.0,349.247
Kepler-1518 c,Kepler-1518,Transit,2023,9.631,2.9,nan,1094.0,6432.0,903.51
Kepler-1610 c,Kepler-1610,Transit,2023,44.9852,2.09,nan,433.0,5295.0,864.331
Kepler-164 e,Kepler-164,Transit,2023,94.8869,4.24,nan,429.0,5888.0,890.758
Kepler-1669 d,Kepler-1669,Transit,2023,4.7294,1.22,nan,669.0,4224.0,543.444
Kepler-1801 c,Kepler-1801,Transit,2023,116.5832,2.91,nan,371.0,5738.0,839.332
Kepler-1814 c,Kepler-1814,Transit,2023,0.6263,1.76,nan,1711.0,4922.0,726.346
Kepler-1834 c,Kepler-1834,Transit,2023,0.7667,1.22,nan,1541.0,4821.0,500.395
Kepler-1859 c,Kepler-1859,Transit,2023,3.5965,1.66,nan,1327.0,5887.0,1331.25
Kepler-1869 c,Kepler-1869,Transit,2023,1.7168,0.74,nan,1455.0,5808.0,113.025
Kepler-1894 c,Kepler-1894,Transit,2023,5.0537,1.21,nan,1007.0,5772.0,935.191
Kepler-1921 c,Kepler-1921,Transit,2023,3.1572,1.41,nan,1791.0,6120.0,928.989
Kepler-1976 b,Kepler-1976,Transit Timing Variations,2023,4.9593,12.21,nan,1103.0,5712.0,1314.51
Kepler-1977 b,Kepler-1977,Transit,2023,4.537,1.66,nan,798.0,4805.0,592.711
Kepler-1978 b,Kepler-1978,Transit,2023,10.8497,2.67,nan,676.0,5251.0,865.512
Kepler-1979 b,Kepler-1979,Transit,2023,18.5085,29.33,nan,683.0,5942.0,1076.27
Kepler-1980 b,Kepler-1980,Transit,2023,33.0257,2.21,nan,564.0,5819.0,1709.4
Kepler-1981 b,Kepler-1981,Transit,2023,453.5421,9.23,nan,390.0,5874.0,659.395
Kepler-1982 b,Kepler-1982,Transit,2023,3.8232,0.77,nan,1282.0,6202.0,558.855
Kepler-1983 b,Kepler-1983,Transit,2023,7.3285,2.33,nan,807.0,5135.0,424.428
Kepler-1984 b,Kepler-1984,Transit,2023,1.9928,6.81,nan,675.0,3638.0,nan
Kepler-1985 b,Kepler-1985,Transit,2023,3.4206,2.27,nan,1129.0,5370.0,nan
Kepler-1986 b,Kepler-1986,Transit,2023,19.549,1.89,nan,579.0,5549.0,912.085
Kepler-1987 b,Kepler-1987,Transit,2023,2.3459,1.23,nan,997.0,4769.0,595.683
Kepler-1987 c,Kepler-1987,Transit,2023,3.6483,1.33,nan,860.0,4769.0,595.683
Kepler-1987 d,Kepler-1987,Transit,2023,5.6449,2.66,nan,744.0,4769.0,595.683
Kepler-1987 e,Kepler-1987,Transit,2023,8.7429,1.92,nan,643.0,4769.0,595.683
Kepler-1988 b,Kepler-1988,Transit,2023,11.495,1.53,nan,1105.0,6033.0,513.426
Kepler-1989 b,Kepler-1989,Transit,2023,10.161,4.62,nan,904.0,6032.0,1252.13
Kepler-1990 b,Kepler-1990,Transit,2023,1.7351,3.27,nan,1554.0,5751.0,392.739
Kepler-1990 c,Kepler-1990,Transit,2023,4.0684,0.98,nan,1170.0,5751.0,392.739
Kepler-1991 b,Kepler-1991,Transit,2023,13.2608,1.47,nan,760.0,5478.0,855.82
Kepler-1991 c,Kepler-1991,Transit,2023,22.7902,2.57,nan,634.0,5478.0,855.82
Kepler-1992 b,Kepler-1992,Transit,2023,15.6112,0.91,nan,637.0,5383.0,532.955
Kepler-1993 b,Kepler-1993,Transit,2023,26.6566,4.15,nan,903.0,5159.0,1031.91
Kepler-1994 b,Kepler-1994,Transit,2023,4.6123,0.51,nan,1032.0,5495.0,241.991
Kepler-1995 b,Kepler-1995,Transit,2023,73.7579,4.28,nan,375.0,5029.0,595.331
Kepler-1996 b,Kepler-1996,Transit,2023,32.3762,2.26,nan,392.0,4580.0,440.561
Kepler-1996 c,Kepler-1996,Transit,2023,92.7297,2.81,nan,276.0,4580.0,440.561
Kepler-1997 b,Kepler-1997,Transit,2023,26.7576,2.28,nan,660.0,6215.0,1502.34
Kepler-1998 b,Kepler-1998,Transit,2023,3.0327,0.6,nan,1187.0,5640.0,340.965
Kepler-1999 b,Kepler-1999,Transit,2023,8.7397,3.29,nan,577.0,4406.0,701.255
Kepler-2000 b,Kepler-2000,Transit,2023,6.3832,2.73,nan,530.0,3757.0,320.588
Kepler-2000 c,Kepler-2000,Transit,2023,20.618,1.57,nan,359.0,3757.0,320.588
Kepler-2001 b,Kepler-2001,Transit,2023,1.09,1.04,nan,1402.0,5081.0,776.55
Kepler-2001 c,Kepler-2001,Transit,2023,14.0926,1.82,nan,597.0,5081.0,776.55
Kepler-290 d,Kepler-290,Transit,2023,0.764,0.86,nan,1589.0,5142.0,694.627
Kepler-297 d,Kepler-297,Transit,2023,150.019,32.6,nan,325.0,5618.0,692.14
Kepler-311 d,Kepler-311,Transit,2023,232.0403,2.05,nan,327.0,5903.0,778.654
Kepler-347 d,Kepler-347,Transit,2023,85.5173,3.04,nan,482.0,5592.0,1298.88
Kepler-416 d,Kepler-416,Transit,2023,3.0764,1.61,nan,1253.0,5670.0,690.819
Kepler-454 d,Kepler-454,Radial Velocity,2023,4073.0,nan,734.184,nan,5687.0,230.869
Kepler-549 d,Kepler-549,Transit,2023,24.6148,4.2,nan,586.0,5312.0,635.145
Kepler-58 e,Kepler-58,Transit,2023,4.4581,1.61,nan,1212.0,6100.0,969.252
Kepler-619 d,Kepler-619,Transit,2023,11.6789,4.17,nan,830.0,6122.0,900.678
Kepler-656 c,Kepler-656,Transit,2023,5.2545,1.41,nan,975.0,5550.0,890.352
Kepler-68 e,Kepler-68,Radial Velocity,2023,3455.0,nan,86.449,nan,5847.0,144.166
Kepler-763 c,Kepler-763,Transit,2023,4.0967,1.42,nan,938.0,4999.0,962.459
Kepler-763 d,Kepler-763,Transit,2023,6.5033,1.67,nan,804.0,4999.0,962.459
Kepler-784 c,Kepler-784,Transit,2023,17.1572,1.55,nan,844.0,5676.0,1303.72
Kepler-864 c,Kepler-864,Transit,2023,2.4215,1.62,nan,1532.0,6213.0,2022.9
Kepler-865 c,Kepler-865,Transit,2023,6.2092,0.89,nan,914.0,5440.0,586.137
Kepler-880 c,Kepler-880,Transit,2023,11.8062,2.87,nan,1407.0,6900.0,601.324
Kepler-896 c,Kepler-896,Transit,2023,29.5423,3.15,nan,515.0,5510.0,2334.93
Kepler-949 c,Kepler-949,Transit,2023,20.9976,2.97,nan,582.0,5211.0,486.105
Kepler-975 c,Kepler-975,Transit,2023,5.0582,10.69,nan,1168.0,4883.0,426.088
L 363-38 b,L 363-38,Radial Velocity,2023,8.781,nan,4.67,330.0,3129.0,10.23
LHS 3154 b,LHS 3154,Radial Velocity,2023,3.7178,nan,13.15,nan,2861.0,15.761
LHS 475 b,LHS 475,Transit,2023,2.0291,0.991,nan,586.0,3300.0,12.481
LP 791-18 d,LP 791-18,Transit,2023,2.7548,1.032,0.91,nan,2960.0,26.493
TIC 279401253 b,TIC 279401253,Transit,2023,76.8,11.209,1951.466,nan,5951.0,285.584
TIC 279401253 c,TIC 279401253,Transit,2023,155.3,nan,2548.984,nan,5951.0,285.584
TOI-1052 b,TOI-1052,Transit,2023,9.1397,2.87,16.9,1135.0,6146.0,129.804
TOI-1052 c,TOI-1052,Radial Velocity,2023,35.806,nan,34.3,719.0,6146.0,129.804
TOI-1194 b,TOI-1194,Transit,2023,2.3106,8.717,120.0,1264.3,5394.0,149.667
TOI-1221 b,TOI-1221,Transit,2023,91.6828,2.91,1112.399,440.0,5592.0,138.411
TOI-139 b,TOI-139,Transit,2023,11.0708,2.457,nan,561.2,4570.0,42.406
TOI-1408 b,TOI-1408,Transit,2023,4.4259,25.0,593.0,nan,6117.0,139.484
TOI-1416 b,TOI-1416,Transit,2023,1.0698,1.62,3.48,1517.0,4884.0,55.014
TOI-1420 b,TOI-1420,Transit,2023,6.9561,11.89,25.1,957.0,5510.0,201.918
TOI-1470 b,TOI-1470,Transit,2023,2.5271,2.18,7.32,734.0,3709.0,51.95
TOI-1470 c,TOI-1470,Transit,2023,18.0882,2.47,7.24,373.0,3709.0,51.95
TOI-1669 b,TOI-1669,Radial Velocity,2023,500.0,nan,191.0,nan,5497.0,111.276
TOI-1680 b,TOI-1680,Transit,2023,4.8026,1.466,nan,404.0,3225.0,37.221
TOI-1694 b,TOI-1694,Transit,2023,3.7701,5.342,31.3,943.2,5058.0,124.68
TOI-1694 c,TOI-1694,Radial Velocity,2023,393.1,nan,297.0,nan,5058.0,124.68
TOI-1736 b,TOI-1736,Transit,2023,7.0731,3.182,12.3,1099.8,5636.0,88.948
TOI-1736 c,TOI-1736,Radial Velocity,2023,571.25,nan,2441.0,nan,5636.0,88.948
TOI-1801 b,TOI-1801,Transit,2023,10.6439,2.079,5.738,493.7,3863.0,30.68
TOI-181 b,TOI-181,Transit,2023,4.532,6.956,46.169,895.1,4994.0,96.234
TOI-1811 b,TOI-1811,Transit,2023,3.7131,11.142,308.929,962.2,4766.0,128.23
TOI-1853 b,TOI-1853,Transit,2023,1.2436,3.46,73.2,1479.0,4985.0,165.105
TOI-1859 b,TOI-1859,Transit,2023,63.4835,9.752,nan,nan,6341.0,224.385
TOI-1937 A b,TOI-1937 A,Transit,2023,0.9467,13.978,638.835,2097.0,5814.0,415.135
TOI-198 b,TOI-198,Transit,2023,10.2152,1.36,3.17,456.0,3801.0,23.726
TOI-199 b,TOI-199,Transit,2023,104.854,9.079,54.031,nan,5255.0,102.27
TOI-199 c,TOI-199,Transit Timing Variations,2023,273.69,nan,88.992,nan,5255.0,102.27
TOI-2000 b,TOI-2000,Transit,2023,3.0983,2.7,11.0,1488.0,5611.0,175.713
TOI-2000 c,TOI-2000,Transit,2023,9.1271,8.14,81.7,1038.0,5611.0,175.713
TOI-2010 b,TOI-2010,Transit,2023,141.834,11.814,408.727,400.2,5929.0,109.19
TOI-2015 b,TOI-2015,Transit,2023,3.3482,3.309,9.2,530.9,3297.0,47.344
TOI-2018 b,TOI-2018,Transit,2023,7.4356,2.268,9.2,nan,4174.0,27.996
TOI-2084 b,TOI-2084,Transit,2023,6.0784,2.47,nan,527.0,3551.0,114.549
TOI-2095 b,TOI-2095,Transit,2023,17.6648,1.25,4.1,347.0,3759.0,41.918
TOI-2095 c,TOI-2095,Transit,2023,28.1723,1.33,7.4,297.0,3759.0,41.918
TOI-2096 b,TOI-2096,Transit,2023,3.1191,1.243,nan,445.0,3300.0,48.481
TOI-2096 c,TOI-2096,Transit,2023,6.3878,1.914,nan,349.0,3300.0,48.481
TOI-2134 b,TOI-2134,Transit,2023,9.2292,2.69,9.13,666.0,4580.0,22.62
TOI-2134 c,TOI-2134,Transit,2023,95.5,7.27,41.89,306.0,4580.0,22.62
TOI-2141 b,TOI-2141,Transit,2023,18.2616,3.147,20.1,728.0,5635.0,77.682
TOI-2145 b,TOI-2145,Transit,2023,10.2611,12.24,1805.265,nan,6206.0,224.731
TOI-2152 A b,TOI-2152,Transit,2023,3.3774,14.359,899.454,1802.0,6630.0,303.006
TOI-2154 b,TOI-2154,Transit,2023,3.8241,16.287,292.402,1580.0,6280.0,296.46
TOI-2194 b,TOI-2194,Transit,2023,15.3376,1.989,nan,590.9,4756.0,19.571
TOI-2338 b,TOI-2338,Transit,2023,22.654,11.209,1900.614,799.0,5581.0,313.996
TOI-2364 b,TOI-2364,Transit,2023,4.0198,8.608,71.511,1091.0,5306.0,219.614
TOI-2373 b,TOI-2373,Transit,2023,13.3367,10.424,2955.804,860.0,5651.0,508.686
TOI-2416 b,TOI-2416,Transit,2023,8.2755,9.864,953.485,1080.0,5808.0,557.733
TOI-244 b,TOI-244,Transit,2023,7.3972,1.52,2.68,458.0,3433.0,22.034
TOI-2443 b,TOI-2443,Transit,2023,15.6686,2.363,4.8,519.0,4375.0,23.926
TOI-2459 b,TOI-2459,Transit,2023,19.1047,2.953,nan,445.0,4195.0,36.611
TOI-2497 b,TOI-2497,Transit,2023,10.6557,11.142,1531.933,1595.0,7360.0,285.289
TOI-2498 b,TOI-2498,Transit,2023,3.7383,6.06,34.62,1443.0,5905.0,275.265
TOI-2524 b,TOI-2524,Transit,2023,7.1858,11.209,203.41,1100.0,5831.0,438.842
TOI-2525 b,TOI-2525,Transit,2023,23.2856,8.676,26.698,nan,5096.0,395.398
TOI-2525 c,TOI-2525,Transit,2023,49.2519,10.133,208.813,nan,5096.0,395.398
TOI-2583 A b,TOI-2583 A,Transit,2023,4.5207,14.46,79.457,1456.0,5936.0,566.189
TOI-2587 A b,TOI-2587 A,Transit,2023,5.4566,12.072,69.287,1445.0,5760.0,373.675
TOI-2589 b,TOI-2589,Transit,2023,61.6277,12.106,1112.399,592.0,5579.0,200.273
TOI-262 b,TOI-262,Transit,2023,11.1453,2.07,nan,584.0,5310.0,43.932
TOI-2641 b,TOI-2641,Transit,2023,4.881,18.103,122.682,1387.0,6100.0,344.045
TOI-2796 b,TOI-2796,Transit,2023,4.8085,17.262,139.844,1205.0,5764.0,350.343
TOI-2803 A b,TOI-2803 A,Transit,2023,1.9623,18.114,309.883,1893.0,6280.0,494.818
TOI-2818 b,TOI-2818,Transit,2023,4.0397,15.278,225.658,1376.0,5721.0,312.674
TOI-2842 b,TOI-2842,Transit,2023,3.5514,12.845,117.597,1471.0,5910.0,460.995
TOI-2977 b,TOI-2977,Transit,2023,2.3506,13.159,533.952,1544.0,5691.0,nan
TOI-3023 b,TOI-3023,Transit,2023,3.9015,16.432,197.054,1596.0,5760.0,389.916
TOI-3082 b,TOI-3082,Transit,2023,1.9269,3.662,nan,1032.8,4263.0,113.048
TOI-3235 b,TOI-3235,Transit,2023,2.5926,11.4,211.356,604.0,3388.8,72.811
TOI-332 b,TOI-332,Transit,2023,0.777,3.2,57.2,1871.0,5251.0,222.852
TOI-3364 b,TOI-3364,Transit,2023,5.8769,12.229,530.773,1264.0,5706.0,277.899
TOI-3688 A b,TOI-3688 A,Transit,2023,3.2461,13.081,311.472,1534.0,5950.0,396.378
TOI-3785 b,TOI-3785,Transit,2023,4.6747,5.14,14.95,582.0,3576.0,79.763
TOI-3807 b,TOI-3807,Transit,2023,2.899,18.495,330.542,1646.0,5772.0,421.745
TOI-3819 b,TOI-3819,Transit,2023,3.2443,13.137,352.79,1633.0,5859.0,558.141
TOI-3912 b,TOI-3912,Transit,2023,3.4936,14.28,129.038,1512.0,5725.0,465.992
TOI-3976 A b,TOI-3976 A,Transit,2023,6.6077,12.274,55.62,1295.0,5975.0,516.087
TOI-3984 A b,TOI-3984 A,Transit,2023,4.3533,7.9,44.0,563.0,3476.0,108.883
TOI-4010 b,TOI-4010,Transit,2023,1.3483,3.02,11.0,1441.0,4960.0,177.504
TOI-4010 c,TOI-4010,Transit,2023,5.4147,5.93,20.31,907.0,4960.0,177.504
TOI-4010 d,TOI-4010,Transit,2023,14.7089,6.18,38.15,650.0,4960.0,177.504
TOI-4010 e,TOI-4010,Radial Velocity,2023,762.0,nan,692.0,174.0,4960.0,177.504
TOI-4087 b,TOI-4087,Transit,2023,3.1775,13.047,232.015,1458.0,6060.0,301.676
TOI-4127 b,TOI-4127,Transit,2023,56.3987,12.07,743.718,556.0,6096.0,319.632
TOI-4145 A b,TOI-4145 A,Transit,2023,4.0664,13.305,136.666,1074.0,5281.0,205.387
TOI-4184 b,TOI-4184,Transit,2023,4.902,2.43,nan,412.0,3238.0,69.365
TOI-4201 b,TOI-4201,Transit,2023,3.5819,13.675,788.214,725.0,3794.0,189.011
TOI-4308 b,TOI-4308,Transit,2023,9.1512,2.419,nan,763.0,5243.0,108.932
TOI-4342 b,TOI-4342,Transit,2023,5.5383,2.329,7.3,639.0,3866.0,61.52
TOI-4342 c,TOI-4342,Transit,2023,10.6887,2.349,4.8,514.0,3866.0,61.52
TOI-4377 b,TOI-4377,Transit,2023,4.3781,15.11,304.162,nan,4974.0,455.82
TOI-4406 b,TOI-4406,Transit,2023,30.0836,11.209,95.349,904.0,6219.0,261.834
TOI-444 b,TOI-444,Transit,2023,17.9636,2.77,nan,609.0,5225.0,57.397
TOI-4463 A b,TOI-4463 A,Transit,2023,2.8807,13.26,252.356,1395.0,5640.0,173.117
TOI-4551 b,TOI-4551,Transit,2023,9.9558,11.859,473.564,nan,4896.0,215.986
TOI-4582 b,TOI-4582,Transit,2023,31.034,10.536,168.449,nan,5190.0,383.846
TOI-4600 b,TOI-4600,Transit,2023,82.6869,6.8,959.842,347.0,5170.0,216.056
TOI-4600 c,TOI-4600,Transit,2023,482.8191,9.42,2946.269,191.0,5170.0,216.056
TOI-4603 b,TOI-4603,Transit,2023,7.246,11.68,4096.808,1677.0,6264.0,225.643
TOI-4641 b,TOI-4641,Transit,2023,22.0934,8.183,1229.996,nan,6560.0,86.35
TOI-470 b,TOI-470,Transit,2023,12.1915,4.34,nan,660.0,5190.0,130.46
TOI-4791 b,TOI-4791,Transit,2023,4.2809,12.442,734.184,1472.0,6058.0,328.802
TOI-4860 b,TOI-4860,Transit,2023,1.5228,8.7,86.7,694.0,3260.0,80.142
TOI-5126 b,TOI-5126,Transit,2023,5.4588,4.74,nan,1442.0,6150.0,160.414
TOI-5126 c,TOI-5126,Transit,2023,17.8999,3.86,nan,971.0,6150.0,160.414
TOI-5205 b,TOI-5205,Transit,2023,1.6308,11.6,343.0,737.0,3430.0,86.449
TOI-5293 A b,TOI-5293 A,Transit,2023,2.9303,11.9,170.4,675.0,3586.0,162.229
TOI-5344 b,TOI-5344,Transit,2023,3.7926,10.604,130.945,689.0,3747.0,138.367
TOI-5398 c,TOI-5398,Transit,2023,4.7727,3.52,11.8,1242.0,6000.0,130.855
TOI-544 c,TOI-544,Radial Velocity,2023,50.089,nan,21.5,nan,4169.0,41.117
TOI-5678 b,TOI-5678,Transit,2023,47.7302,4.91,20.0,513.0,5485.0,165.393
TOI-5704 b,TOI-5704,Transit,2023,3.7711,3.227,nan,949.1,4590.0,89.637
TOI-5803 b,TOI-5803,Transit,2023,5.383,3.273,nan,678.9,5134.0,84.013
TOI-615 b,TOI-615,Transit,2023,4.6616,18.977,138.255,1666.0,6850.0,360.408
TOI-622 b,TOI-622,Transit,2023,6.4025,9.236,96.302,1388.0,6400.0,123.297
TOI-669 b,TOI-669,Transit,2023,3.9452,2.586,10.0,1124.8,5597.0,142.867
TOI-672 b,TOI-672,Transit,2023,3.6336,5.31,50.9,699.5,3810.0,66.907
TOI-700 e,TOI-700,Transit,2023,27.8098,0.953,nan,nan,3459.0,31.126
TOI-715 b,TOI-715,Transit,2023,19.288,1.55,nan,234.0,3075.0,42.405
TOI-733 b,TOI-733,Transit,2023,4.8848,1.992,5.72,1055.8,5585.0,75.209
TOI-778 b,TOI-778,Transit,2023,4.6336,15.4,878.0,1561.0,6643.0,161.743
TOI-784 b,HD 307842,Transit,2023,2.797,1.93,9.67,nan,5558.0,64.6
TOI-836 b,TOI-836,Transit,2023,3.8167,1.704,4.53,871.0,4552.0,27.502
TOI-858 B b,TOI-858 B,Transit,2023,3.2797,14.067,349.611,1529.0,5842.0,250.489
TOI-904 b,TOI-904,Transit,2023,10.8772,2.426,nan,429.4,3770.2,46.089
TOI-904 c,TOI-904,Transit,2023,83.9997,2.167,nan,217.3,3770.2,46.089
TOI-908 b,TOI-908,Transit,2023,3.1838,3.186,16.137,1317.0,5626.0,175.748
TOI-913 b,TOI-913,Transit,2023,11.0986,2.453,nan,712.0,4969.0,65.177
WASP-193 b,WASP-193,Transit,2023,6.2463,14.785,35.597,1250.0,6080.0,362.087
WISE J033605.05-014350.4 b,WISE J033605.05-014350.4,Imaging,2023,2560.0,nan,2622.084,325.0,415.0,nan
Wolf 1069 b,Wolf 1069,Radial Velocity,2023,15.564,nan,1.26,250.1,3158.0,9.583
BD-14 3065 b,BD-14 3065 A,Transit,2024,4.289,21.59,3932.0,2001.0,6935.0,589.423
Barnard b,Barnard's star,Radial Velocity,2024,3.1542,nan,0.299,438.0,3195.0,1.827
GJ 1289 b,GJ 1289,Radial Velocity,2024,111.74,nan,6.27,150.0,3296.0,8.351
GJ 238 b,GJ 238,Transit,2024,1.7447,0.566,nan,758.0,3485.0,15.214
Gliese 12 b,Gliese 12,Transit,2024,12.7614,0.93,0.95,nan,3328.0,12.21
HD 104067 c,HD 104067,Radial Velocity,2024,13.8992,nan,13.2,nan,4952.0,20.363
HD 118203 c,HD 118203,Radial Velocity,2024,5103.0,nan,3747.197,nan,5742.0,92.259
HD 134606 b,HD 134606,Radial Velocity,2024,12.089,nan,9.09,nan,5576.0,26.791
HD 134606 c,HD 134606,Radial Velocity,2024,58.883,nan,11.31,nan,5576.0,26.791
HD 134606 d,HD 134606,Radial Velocity,2024,966.5,nan,44.8,nan,5576.0,26.791
HD 134606 e,HD 134606,Radial Velocity,2024,4.3203,nan,2.34,nan,5576.0,26.791
HD 134606 f,HD 134606,Radial Velocity,2024,26.915,nan,5.63,nan,5576.0,26.791
HD 21520 b,HD 21520,Transit,2024,25.1292,2.697,17.7,637.0,5871.0,79.208
HD 222237 b,HD 222237,Radial Velocity,2024,14892.0,nan,1649.529,nan,4751.0,11.447
HD 48948 b,HD 48948,Radial Velocity,2024,7.3401,nan,4.88,957.0,4593.0,16.904
HD 48948 c,HD 48948,Radial Velocity,2024,38.06,nan,7.27,553.0,4593.0,16.904
HD 48948 d,HD 48948,Radial Velocity,2024,151.92,nan,10.59,349.0,4593.0,16.904
HD 73344 b,HD 73344,Transit,2024,15.611,2.884,10.48,911.0,6252.6,35.26
HD 75898 c,HD 75898,Radial Velocity,2024,6717.0,nan,2698.363,nan,6122.0,78.05
HD 77946 b,HD 77946,Transit,2024,6.5274,2.896,10.9,1128.9,6007.0,99.451
HIP 67522 c,HIP 67522,Transit,2024,14.3349,7.936,nan,917.0,5675.0,127.28
HS Psc b,HS Psc,Radial Velocity,2024,3.986,nan,464.029,nan,4203.0,37.66
IRAS 04125+2902 b,IRAS 04125+2902,Transit,2024,8.835,10.738,nan,854.0,4080.0,159.244
K2-360 c,EPIC 201595106,Radial Velocity,2024,9.7969,nan,15.23,912.0,5679.0,232.1
K2-419 A b,K2-419 A,Transit,2024,20.3585,10.55,196.0,377.0,3711.0,268.685
KOI-4978 b,KOI-4978,Transit,2024,0.942,0.7,nan,nan,5050.3,936.341
Kepler-1489 c,Kepler-1489,Transit,2024,0.6807,0.51,nan,nan,5565.5,1283.05
Kepler-158 d,Kepler-158,Transit,2024,0.6451,0.43,nan,nan,4896.0,315.177
Kepler-51 e,Kepler-51,Transit Timing Variations,2024,264.284,nan,5.4,nan,5674.0,783.831
Kepler-879 c,Kepler-879,Transit,2024,0.6467,0.4,nan,nan,5456.8,802.672
Kepler-963 c,Kepler-963,Transit,2024,0.9198,0.6,nan,nan,5169.5,771.494
LHS 1678 d,LHS 1678,Transit,2024,4.9652,0.981,nan,nan,3490.0,19.878
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,Radial Velocity,2024,77.48,nan,572.091,683.0,6000.0,852.793
NGTS-26 b,NGTS-26,Transit,2024,4.5199,14.886,92.806,1331.0,5550.0,1093.69
NGTS-27 b,NGTS-27,Transit,2024,3.3704,15.648,188.472,1783.0,5700.0,942.122
NGTS-30 b,NGTS-30,Transit,2024,98.2984,10.402,305.115,500.0,5455.0,238.377
NGTS-33 b,NGTS-33,Transit,2024,2.828,18.383,1153.717,1991.0,7437.0,437.855
SPECULOOS-3 b,SPECULOOS-3,Transit,2024,0.7191,0.977,nan,553.0,2800.0,nan
TIC 139270665 b,TIC 139270665,Transit,2024,23.624,7.23,147.155,703.0,5844.0,189.875
TIC 139270665 c,TIC 139270665,Radial Velocity,2024,1010.0,nan,1554.181,200.0,5844.0,189.875
TIC 241249530 b,TIC 241249530,Transit,2024,165.7719,13.294,1582.785,nan,6166.0,324.448
TIC 365102760 b,TIC 365102760,Transit,2024,4.2129,6.21,19.2,nan,4900.0,555.546
TIC 393818343 b,TIC 393818343,Transit,2024,16.2492,12.184,1379.375,805.5,5756.0,93.734
TIC 46432937 b,TIC 46432937,Transit,2024,1.4404,13.316,1017.051,872.0,3572.0,90.537
TIC 4672985 b,TIC 4672985,Transit,2024,69.048,11.5,4049.134,517.2,5757.0,253.385
TOI-1135 b,TOI-1135,Transit,2024,8.0277,9.92,58.798,1171.0,6320.0,114.048
TOI-1173 b,TOI-1173,Transit,2024,7.0647,9.19,27.4,868.0,5350.0,132.353
TOI-1174 b,TOI-1174,Transit,2024,8.9535,2.562,nan,nan,5030.0,94.638
TOI-1180 b,TOI-1180,Transit,2024,9.6868,3.072,nan,nan,4738.0,72.024
TOI-1184 b,TOI-1184,Transit,2024,5.7484,2.39,nan,nan,4534.0,58.595
TOI-1199 b,TOI-1199,Transit,2024,3.6715,10.514,75.961,1486.0,5710.0,248.427
TOI-1224 b,TOI-1224,Transit,2024,4.1783,2.104,nan,541.0,3326.0,37.331
TOI-1224 c,TOI-1224,Transit,2024,17.9455,2.884,nan,nan,3326.0,37.331
TOI-1244 b,TOI-1244,Transit,2024,6.4003,2.467,nan,nan,4599.0,102.551
TOI-1248 b,TOI-1248,Transit,2024,4.3602,6.808,27.4,952.1,5205.0,168.735
TOI-1249 b,TOI-1249,Transit,2024,13.0792,3.271,11.9,726.9,5497.0,139.49
TOI-1269 b,TOI-1269,Transit,2024,4.253,2.401,6.4,1004.9,5499.0,172.138
TOI-1273 b,TOI-1273,Transit,2024,4.6313,11.097,70.558,1211.0,5690.0,177.118
TOI-1279 b,TOI-1279,Transit,2024,9.6142,2.661,10.6,759.0,5457.0,107.055
TOI-128.01,TOI-128,Transit,2024,4.9405,2.219,nan,1344.5,6086.0,68.473
TOI-1294 b,TOI-1294,Transit,2024,3.9153,10.124,63.9,1392.7,5718.0,332.648
TOI-1294 c,TOI-1294,Radial Velocity,2024,159.9,nan,147.0,nan,5718.0,332.648
TOI-1295 b,TOI-1295,Transit,2024,3.1969,15.693,451.316,2360.0,6280.0,388.227
TOI-1301.01,TOI-1301,Transit,2024,6.0964,2.477,nan,nan,4820.0,90.869
TOI-1347 b,TOI-1347,Transit,2024,0.8474,1.8,11.1,1400.0,5464.0,147.476
TOI-1347 c,TOI-1347,Transit,2024,4.842,1.6,6.4,1000.0,5464.0,147.476
TOI-1386 b,TOI-1386,Transit,2024,25.8401,6.216,45.8,615.0,5735.0,146.858
TOI-1386 c,TOI-1386,Radial Velocity,2024,232.0,nan,75.2,nan,5735.0,146.858
TOI-1408 c,TOI-1408,Transit Timing Variations,2024,2.1664,2.22,7.6,nan,6117.0,139.484
